practice of osteopathic medicine,"“Practice of osteopathic medicine” means the diagnosis, treatment, operation, or prescription for any human disease, pain, injury, deformity, or other physical or mental condition, which practice is based in part upon educational standards and requirements which emphasize the importance of the musculoskeletal structure and manipulative therapy in the maintenance and restoration of health."
practice of physical therapy,"“Practice of physical therapy” means the performance of physical therapy assessments and the treatment of any disability, injury, disease, or other health condition of human beings, or the prevention of such disability, injury, disease, or other condition of health, and rehabilitation as related thereto by the use of the physical, chemical, and other properties of air; electricity; exercise; massage; the performance of acupuncture only upon compliance with the criteria set forth by the Board of Medicine, when no penetration of the skin occurs; the use of radiant energy, including ultraviolet, visible, and infrared rays; ultrasound; water; the use of apparatus and equipment in the application of the foregoing or related thereto; the performance of tests of neuromuscular functions as an aid to the diagnosis or treatment of any human condition; or the performance of electromyography as an aid to the diagnosis of any human condition only upon compliance with the criteria set forth by the Board of Medicine. A physical therapist may implement a plan of treatment for a patient. The physical therapist shall refer the patient to or consult with a health care practitioner licensed under chapter 458, chapter 459, chapter 460, chapter 461, or chapter 466, if the patient’s condition is found to be outside the scope of physical therapy. If physical therapy treatment for a patient is required beyond 21 days for a condition not previously assessed by a practitioner of record, the physical therapist shall obtain a practitioner of record who will review and sign the plan. A health care practitioner licensed under chapter 458, chapter 459, chapter 460, chapter 461, or chapter 466 and engaged in active practice is eligible to serve as a practitioner of record. The use of roentgen rays and radium for diagnostic and therapeutic purposes and the use of electricity for surgical purposes, including cauterization, are not authorized under the term “physical therapy” as used in this chapter. The practice of physical therapy as defined in this chapter does not authorize a physical therapy practitioner to practice chiropractic medicine as defined in chapter 460, including specific spinal manipulation. For the performance of specific chiropractic spinal manipulation, a physical therapist shall refer the patient to a health care practitioner licensed under chapter 460. Nothing in this subsection authorizes a physical therapist to implement a plan of treatment for a patient currently being treated in a facility licensed pursuant to chapter 395."
practice of podiatric medicine,"“Practice of podiatric medicine” means the diagnosis or medical, surgical, palliative, and mechanical treatment of ailments of the human foot and leg. The surgical treatment of ailments of the human foot and leg shall be limited anatomically to that part below the anterior tibial tubercle. The practice of podiatric medicine shall include the amputation of the toes or other parts of the foot but shall not include the amputation of the foot or leg in its entirety. A podiatric physician may prescribe drugs that relate specifically to the scope of practice authorized herein."
practice of practical nursing,"“Practice of practical nursing” means the performance of selected acts, including the administration of treatments and medications, in the care of the ill, injured, or infirm and the promotion of wellness, maintenance of health, and prevention of illness of others under the direction of a registered nurse, a licensed physician, a licensed osteopathic physician, a licensed podiatric physician, or a licensed dentist. A practical nurse is responsible and accountable for making decisions that are based upon the individual’s educational preparation and experience in nursing."
practice of professional geology,"“Practice of professional geology” means the performance of, or offer to perform, geological services, including, but not limited to, consultation, investigation, evaluation, planning, and geologic mapping, but not including mapping as prescribed in chapter 472, relating to geological work, except as specifically exempted by this chapter. Any person who practices any specialty branch of the profession of geology, or who by verbal claim, sign, advertisement, letterhead, card, or any other means represents herself or himself to be a professional geologist, or who through the use of some title implies that she or he is a professional geologist or that she or he is licensed under this chapter, or who holds herself or himself out as able to perform or does perform any geological services or work recognized as professional geology, shall be construed to be engaged in the practice of professional geology."
practice of professional nursing,"“Practice of professional nursing” means the performance of those acts requiring substantial specialized knowledge, judgment, and nursing skill based upon applied principles of psychological, biological, physical, and social sciences which shall include, but not be limited to:"
practice of psychology,"“Practice of psychology” means the observations, description, evaluation, interpretation, and modification of human behavior, by the use of scientific and applied psychological principles, methods, and procedures, for the purpose of describing, preventing, alleviating, or eliminating symptomatic, maladaptive, or undesired behavior and of enhancing interpersonal behavioral health and mental or psychological health. The ethical practice of psychology includes, but is not limited to, psychological testing and the evaluation or assessment of personal characteristics such as intelligence, personality, abilities, interests, aptitudes, and neuropsychological functioning, including evaluation of mental competency to manage one’s affairs and to participate in legal proceedings; counseling, psychoanalysis, all forms of psychotherapy, sex therapy, hypnosis, biofeedback, and behavioral analysis and therapy; psychoeducational evaluation, therapy, remediation, and consultation; and use of psychological methods to diagnose and treat mental, nervous, psychological, marital, or emotional disorders, illness, or disability, alcoholism and substance abuse, and disorders of habit or conduct, as well as the psychological aspects of physical illness, accident, injury, or disability, including neuropsychological evaluation, diagnosis, prognosis, etiology, and treatment."
practice of respiratory care,"“Practice of respiratory care” or “respiratory therapy” means the allied health specialty associated with the cardiopulmonary system that is practiced under the orders of a physician licensed under chapter 458 or chapter 459 and in accordance with protocols, policies, and procedures established by a hospital or other health care provider or the board, including the assessment, diagnostic evaluation, treatment, management, control, rehabilitation, education, and care of patients in all care settings."
practice of school psychology,"“Practice of school psychology” means the rendering or offering to render to an individual, a group, an organization, a government agency, or the public any of the following services:"
practice of surveying and mapping,"“Practice of surveying and mapping” means, among other things, any professional service or work, the adequate performance of which involves the application of special knowledge of the principles of mathematics, the related physical and applied sciences, and the relevant requirements of law for adequate evidence of the act of measuring, locating, establishing, or reestablishing lines, angles, elevations, natural and manmade features in the air, on the surface and immediate subsurface of the earth, within underground workings, and on the beds or surface of bodies of water, for the purpose of determining, establishing, describing, displaying, or interpreting the facts of size, shape, topography, tidal datum planes, legal or geodetic location or relocation, and orientation of improved or unimproved real property and appurtenances thereto, including acreage and condominiums."
practice of the profession of pharmacy,"“Practice of the profession of pharmacy” includes compounding, dispensing, and consulting concerning contents, therapeutic values, and uses of any medicinal drug; consulting concerning therapeutic values and interactions of patent or proprietary preparations, whether pursuant to prescriptions or in the absence and entirely independent of such prescriptions or orders; and other pharmaceutical services. For purposes of this subsection, “other pharmaceutical services” means the monitoring of the patient’s drug therapy and assisting the patient in the management of his or her drug therapy, and includes review of the patient’s drug therapy and communication with the patient’s prescribing health care provider as licensed under chapter 458, chapter 459, chapter 461, or chapter 466, or similar statutory provision in another jurisdiction, or such provider’s agent or such other persons as specifically authorized by the patient, regarding the drug therapy. However, nothing in this subsection may be interpreted to permit an alteration of a prescriber’s directions, the diagnosis or treatment of any disease, the initiation of any drug therapy, the practice of medicine, or the practice of osteopathic medicine, unless otherwise permitted by law. “Practice of the profession of pharmacy” also includes any other act, service, operation, research, or transaction incidental to, or forming a part of, any of the foregoing acts, requiring, involving, or employing the science or art of any branch of the pharmaceutical profession, study, or training, and shall expressly permit a pharmacist to transmit information from persons authorized to prescribe medicinal drugs to their patients. The practice of the profession of pharmacy also includes the administration of vaccines to adults pursuant to s. 465.189."
practice of veterinary medicine,"“Practice of veterinary medicine” means diagnosing the medical condition of animals and prescribing, dispensing, or administering drugs, medicine, appliances, applications, or treatment of whatever nature for the prevention, cure, or relief of a wound, fracture, bodily injury, or disease thereof; performing any manual procedure for the diagnosis of or treatment for pregnancy or fertility or infertility of animals; or representing oneself by the use of titles or words, or undertaking, offering, or holding oneself out, as performing any of these functions. The term includes the determination of the health, fitness, or soundness of an animal."
practitioner,"“Practitioner” means a physician licensed pursuant to chapter 458, a dentist licensed pursuant to chapter 466, a veterinarian licensed pursuant to chapter 474, an osteopathic physician licensed pursuant to chapter 459, a naturopath licensed pursuant to chapter 462, or a podiatric physician licensed pursuant to chapter 461, provided such practitioner holds a valid federal controlled substance registry number."
practitioner of the healing arts,"“Practitioner of the healing arts” shall mean a person licensed under the laws of the state to practice medicine, surgery, psychiatry, dentistry, osteopathic medicine, chiropractic medicine, naturopathy, podiatric medicine, chiropody, psychology, clinical social work, marriage and family therapy, mental health counseling, or optometry within the scope of his or her professional training and competence and within the purview of the statutes applicable to his or her respective profession, and who may refer a patient for treatment by a qualified person, who shall employ hypnotic techniques under the supervision, direction, prescription, and responsibility of such referring practitioner."
preceptor,"“Preceptor” means a physician, a licensed midwife, or a certified nurse midwife, who has a minimum of 3 years’ professional experience, and who directs, teaches, supervises, and evaluates the learning experiences of the student midwife."
predecessor,“Predecessor” means a person the major portion of whose assets have been acquired directly or indirectly by an issuer.
predicted lower limit of normal,"“Predicted lower limit of normal” for any test means the fifth percentile of healthy populations based on age, height, and gender, as referenced in the AMA Guides to the Evaluation of Permanent Impairment."
predominant use of property,“Predominant use of property” means use of property for exempt purposes in excess of 50 percent but less than exclusive.
preembryo,“Preembryo” means the product of fertilization of an egg by a sperm until the appearance of the embryonic axis.
preferred shares,“Preferred shares” means a class or series of shares the holders of which have preference over any other class or series with respect to distributions.
prekindergarten director,"“Prekindergarten director” means an onsite person ultimately responsible for the overall operation of a private prekindergarten provider or, alternatively, of the provider’s prekindergarten program, regardless of whether the person is the owner of the provider."
prekindergarten instructor,“Prekindergarten instructor” means a teacher or child care personnel as defined in s. 402.302 who provide instruction to students in the Voluntary Prekindergarten Education Program.
preliminary screening,"“Preliminary screening” means the gathering of preliminary information to be used in determining a child’s need for further evaluation or assessment or for referral for other substance abuse services through means such as psychosocial interviews; urine and breathalyzer screenings; and reviews of available educational, delinquency, and dependency records of the child."
preliminary screening,"“Preliminary screening” means the gathering of preliminary information to be used in determining a child’s need for further evaluation or assessment or for referral for other substance abuse services through means such as psychosocial interviews; urine and breathalyzer screenings; and reviews of available educational, delinquency, and dependency records of the child."
preliminary screening,"“Preliminary screening” means the gathering of preliminary information to be used in determining a child’s need for further evaluation or assessment or for referral for other substance abuse services through means such as psychosocial interviews; urine and breathalyzer screenings; and reviews of available educational, delinquency, and dependency records of the child."
preliminary statement of issues,“Preliminary statement of issues” means a listing and explanation of those issues within the agency’s jurisdiction which are of major concern to the agency in relation to the proposed corridor.
premark,"“Premark” means to delineate the general scope of the excavation on the surface of the ground using white paint, white stakes, or other similar white markings."
premises,"“Premises” means all the land areas under ownership or lease arrangement to the sign owner which are contiguous to the business conducted on the land except for instances where such land is a narrow strip contiguous to the advertised activity or is connected by such narrow strip, the only viable use of such land is to erect or maintain an advertising sign. When the sign owner is a municipality or county, “premises” shall mean all lands owned or leased by such municipality or county within its jurisdictional boundaries as set forth by law."
premises,"“Premises” means those buildings and equipment which are located at the address of the licensed home medical equipment provider for the provision of home medical equipment services, which are in such reasonable proximity as to appear to the public to be a single provider location, and which comply with zoning ordinances."
premises,"“Premises” means those buildings, beds, and facilities located at the main address of the licensee and all other buildings, beds, and facilities for the provision of acute or residential care which are located in such reasonable proximity to the main address of the licensee as to appear to the public to be under the dominion and control of the licensee."
premises,"“Premises” means a dwelling unit and the structure of which it is a part and a mobile home lot and the appurtenant facilities and grounds, areas, facilities, and property held out for the use of tenants generally."
premises,"“Premises” means those buildings, beds, and equipment located at the address of the licensed facility and all other buildings, beds, and equipment for the provision of hospital, ambulatory surgical, or mobile surgical care located in such reasonable proximity to the address of the licensed facility as to appear to the public to be under the dominion and control of the licensee. For any licensee that is a teaching hospital as defined in s. 408.07(45), reasonable proximity includes any buildings, beds, services, programs, and equipment under the dominion and control of the licensee that are located at a site with a main address that is within 1 mile of the main address of the licensed facility; and all such buildings, beds, and equipment may, at the request of a licensee or applicant, be included on the facility license as a single premises."
premium,"“Premium” means any direct gross insurance premium and any annuity consideration written on covered policies, less return premium and consideration thereon and dividends paid or credited to policyholders on such direct business. “Premium” does not include premium and consideration on contracts between insurers and reinsurers."
premium,"“Premium” means the total amount paid by the agreement holder. No “assessment” or any “membership fee,” “policy fee,” “survey fee,” “inspection fee,” “service fee,” “finance fee,” or similar fee shall be charged by the service agreement company."
premium,"“Premium” means the total consideration received, or to be received, by an insurer or home warranty association for or related to the issuance and delivery of any binder or warranty, including any charges designated as assessments or fees for policies, surveys, inspections, or service or any other charges."
premium,“Premium” means the consideration paid or to be paid to an insurer for the issuance and delivery of any binder or policy of insurance.
premium,"“Premium” means the total amount paid by the consumer, including any charges designated as assessments or fees for membership, policy, survey, inspection, finance, service, or other charges by the association."
premium,"“Premium” means the entire cost of an insurance plan, including the administrative fee, the risk assumption charge, and, in the instance of a minimum premium plan or stop-loss coverage, the incurred claims whether or not such claims are paid directly by the insurer. “Premium” shall not include a health maintenance organization’s annual earned premium revenue for Medicare and Medicaid contracts for any assessment due for calendar years 1990 and 1991. For assessments due for calendar year 1992 and subsequent years, a health maintenance organization’s annual earned premium revenue for Medicare and Medicaid contracts is subject to assessments unless the office determines that the health maintenance organization has made a reasonable effort to amend its Medicare or Medicaid government contract for 1992 and subsequent years to provide reimbursement for any assessment on Medicare or Medicaid premiums paid by the health maintenance organization and the contract does not provide for such reimbursement."
premium,"“Premium” means the charge, as specified by rule of the commission, that is made by a title insurer for a title insurance policy, including the charge for performance of primary title services by a title insurer or title insurance agent or agency, and incurring the risks incident to such policy, under the several classifications of title insurance contracts and forms, and upon which charge a premium tax is paid under s. 624.509. As used in this part or in any other law, with respect to title insurance, the word “premium” does not include a commission."
prenatal,“Prenatal” means the time period from pregnancy to delivery.
prenatal,“Prenatal” or “antepartal” means occurring during pregnancy up to the point of onset of labor.
preneed contract,"“Preneed contract” means any arrangement or method, of which the provider of funeral merchandise or services has actual knowledge, whereby any person agrees to furnish funeral merchandise or service in the future."
preneed guardian,“Preneed guardian” means a person named in a written declaration to serve as guardian in the event of the incapacity of the declarant as provided in s. 744.3045.
preneed sales agent,“Preneed sales agent” means any person who is licensed under this chapter to sell preneed burial or funeral service and merchandise contracts or direct disposition contracts in this state.
prepaid calling arrangement,"“Prepaid calling arrangement” means the separately stated retail sale by advance payment of communications services that consist exclusively of telephone calls originated by using an access number, authorization code, or other means that may be manually, electronically, or otherwise entered and that are sold in predetermined units or dollars of which the number declines with use in a known amount."
prepaid health clinic,"“Prepaid health clinic” means any organization authorized under this part which provides, either directly or through arrangements with other persons, basic services to persons enrolled with such organization, on a prepaid per capita or prepaid aggregate fixed-sum basis, including those basic services which subscribers might reasonably require to maintain good health. However, no clinic that provides or contracts for, either directly or indirectly, inpatient hospital services, hospital inpatient physician services, or indemnity against the cost of such services shall be a prepaid health clinic."
prepaid health clinic contract,“Prepaid health clinic contract” means any contract entered into by a prepaid health clinic with a subscriber or group of subscribers to provide any of the basic services in exchange for a prepaid per capita or prepaid aggregate fixed sum.
prepaid limited health service contract,“Prepaid limited health service contract” means any contract entered into by a prepaid limited health service organization with a subscriber or group of subscribers to provide limited health services in exchange for a prepaid per capita or prepaid aggregate fixed sum.
prepaid limited health service organization,"“Prepaid limited health service organization” means any person, corporation, partnership, or any other entity which, in return for a prepayment, undertakes to provide or arrange for, or provide access to, the provision of a limited health service to enrollees through an exclusive panel of providers. Prepaid limited health service organization does not include:"
prepaid plan,"“Prepaid plan” means a managed care plan that is licensed or certified as a risk-bearing entity, or qualified pursuant to s. 409.912(4)(d), in the state and is paid a prospective per-member, per-month payment by the agency."
prepayment,"“Prepayment” means any payment for service, merchandise, or membership made before the service is rendered. Money received by a club from a financial institution upon assignment of a contract shall be considered prepayment when and to the extent the member is required to make prepayments to the financial institution pursuant to the contract."
preprofessional experience component,“Preprofessional experience component” means a planned and continuous supervised practice experience in dietetics or nutrition.
preschool child,"“Preschool child” means a child from birth to 5 years of age, including a child who attains 5 years of age before September 1."
prescription,"“Prescription” means and includes an order for drugs or medicinal supplies written, signed, or transmitted by word of mouth, telephone, telegram, or other means of communication by a duly licensed practitioner licensed by the laws of the state to prescribe such drugs or medicinal supplies, issued in good faith and in the course of professional practice, intended to be filled, compounded, or dispensed by another person licensed by the laws of the state to do so, and meeting the requirements of s. 893.04. The term also includes an order for drugs or medicinal supplies so transmitted or written by a physician, dentist, veterinarian, or other practitioner licensed to practice in a state other than Florida, but only if the pharmacist called upon to fill such an order determines, in the exercise of his or her professional judgment, that the order was issued pursuant to a valid patient-physician relationship, that it is authentic, and that the drugs or medicinal supplies so ordered are considered necessary for the continuation of treatment of a chronic or recurrent illness. However, if the physician writing the prescription is not known to the pharmacist, the pharmacist shall obtain proof to a reasonable certainty of the validity of said prescription. A prescription order for a controlled substance shall not be issued on the same prescription blank with another prescription order for a controlled substance which is named or described in a different schedule, nor shall any prescription order for a controlled substance be issued on the same prescription blank as a prescription order for a medicinal drug, as defined in s. 465.003(8), which does not fall within the definition of a controlled substance as defined in this act."
prescription,"“Medicinal drugs” or “drugs” means those substances or preparations commonly known as “prescription” or “legend” drugs which are required by federal or state law to be dispensed only on a prescription, but shall not include patents or proprietary preparations as hereafter defined. “Prescription” includes any order for drugs or medicinal supplies written or transmitted by any means of communication by a duly licensed practitioner authorized by the laws of the state to prescribe such drugs or medicinal supplies and intended to be dispensed by a pharmacist. The term also includes an orally transmitted order by the lawfully designated agent of such practitioner. The term also includes an order written or transmitted by a practitioner licensed to practice in a jurisdiction other than this state, but only if the pharmacist called upon to dispense such order determines, in the exercise of her or his professional judgment, that the order is valid and necessary for the treatment of a chronic or recurrent illness. The term “prescription” also includes a pharmacist’s order for a product selected from the formulary created pursuant to s. 465.186. Prescriptions may be retained in written form or the pharmacist may cause them to be recorded in a data processing system, provided that such order can be produced in printed form upon lawful request. “Prescription” includes any order for drugs or medicinal supplies written or transmitted by any means of communication by a duly licensed practitioner authorized by the laws of the state to prescribe such drugs or medicinal supplies and intended to be dispensed by a pharmacist. The term also includes an orally transmitted order by the lawfully designated agent of such practitioner. The term also includes an order written or transmitted by a practitioner licensed to practice in a jurisdiction other than this state, but only if the pharmacist called upon to dispense such order determines, in the exercise of her or his professional judgment, that the order is valid and necessary for the treatment of a chronic or recurrent illness. The term “prescription” also includes a pharmacist’s order for a product selected from the formulary created pursuant to s. 465.186. Prescriptions may be retained in written form or the pharmacist may cause them to be recorded in a data processing system, provided that such order can be produced in printed form upon lawful request."
prescriptive rights,"“Prescriptive rights” means the prescription, administration, and use of needles and devices, restricted devices, and prescription devices that are used in the practice of acupuncture and oriental medicine."
present value,"“Present value” means the amount computed by discounting the principal and interest payments on both the general obligation refunding bonds and the general obligation bonds to be refunded from the respective maturities, or sinking fund installment dates, thereof to the date of issue of such bonds at a rate equal to the effective interest rate of the refunding bonds."
present value,"“Present value” means the amount as of a date certain of one or more sums payable in the future, discounted to the date certain. The discount is determined by the interest rate specified by the parties if the rate was not manifestly unreasonable at the time the transaction was entered into; otherwise, the discount is determined by a commercially reasonable rate that takes into account the facts and circumstances of each case at the time the transaction was entered into."
present value,"“Present value” means the amount as of a date certain of one or more sums payable in the future, discounted to the date certain by use of either an interest rate specified by the parties if that rate is not manifestly unreasonable at the time the transaction is entered into or, if an interest rate is not so specified, a commercially reasonable rate that takes into account the facts and circumstances at the time the transaction is entered into."
presentation,“Presentation” means delivery of a document to an issuer or nominated person for honor or giving of value under a letter of credit.
presenter,“Presenter” means a person making a presentation as or on behalf of a beneficiary or nominated person.
presently exercisable general power of appointment,"“Presently exercisable general power of appointment” means, with respect to property or a property interest subject to a power of appointment, power exercisable at the time in question to vest absolute ownership in the principal individually, the principal’s estate, the principal’s creditors, or the creditors of the principal’s estate. The term includes a power of appointment not exercisable until the occurrence of a specified event, the satisfaction of an ascertainable standard, or the passage of a specified period only after the occurrence of the specified event, the satisfaction of the ascertainable standard, or the passage of the specified period. The term does not include a power exercisable in a fiduciary capacity or only by will."
preservation,"“Preservation” or “historic preservation” means the identification, evaluation, recordation, documentation, analysis, recovery, interpretation, curation, acquisition, protection, management, rehabilitation, restoration, stabilization, maintenance, or reconstruction of historic properties."
preservation,"“Preservation” means actions taken to keep rents in existing assisted housing affordable for extremely-low-income, very-low-income, low-income, and moderate-income households while ensuring that the property stays in good physical and financial condition for an extended period."
preservation or rehabilitation of a certified historic structure,"“Preservation or rehabilitation of a certified historic structure” means any rehabilitation, restoration, or renovation of a “certified historic structure,” as defined in s. 48(g)(3) of the Internal Revenue Code of 1954, as amended, or any rehabilitation, restoration, or renovation of any structure in a “registered historic district” defined in s. 48(g)(3)(B) of the Internal Revenue Code of 1954, as amended."
president,“President” means the chief executive officer of the Florida Export Finance Corporation.
presumptive parole release date,“Presumptive parole release date” means the tentative parole release date as determined by objective parole guidelines.
prevention,"“Prevention” means a process involving strategies that are aimed at the individual, family, community, or substance and that preclude, forestall, or impede the development of substance use problems and promote responsible lifestyles."
prevention,"“Prevention” means any program, service, or sustained activity designed to eliminate or reduce high-risk conditions in pregnant women, to eliminate or ameliorate handicapping or high-risk conditions in infants, toddlers, or preschool children, or to reduce sexual activity or the risk of unwanted pregnancy in teenagers."
preventive health care,"“Preventive health care” means periodic physical examinations, immunizations, and assessments for hearing, vision, nutritional deficiencies, development of language, physical growth, small and large muscle skills, and emotional behavior, as well as age-appropriate laboratory tests."
preventive services,"“Preventive services” means social services and other supportive and rehabilitative services provided to the parent of the child, the legal guardian of the child, or the custodian of the child and to the child for the purpose of averting the removal of the child from the home or disruption of a family which will or could result in an adjudication that orders the placement of a child into foster care or into the delinquency system or that will or could result in the child living on the street. Social services and other supportive and rehabilitative services may include the provision of assessment and screening services; individual, group, or family counseling; specialized educational and vocational services; temporary shelter for the child; outreach services for children living on the street; independent living services to assist adolescents in achieving a successful transition to adulthood; and other specialized services."
preventive services,"“Preventive services” means social services and other supportive and rehabilitative services provided to the parent of the child, the legal guardian of the child, or the custodian of the child and to the child for the purpose of averting the removal of the child from the home or disruption of a family which will or could result in the placement of a child in foster care. Social services and other supportive and rehabilitative services shall promote the child’s need for a safe, continuous, stable living environment and shall promote family autonomy and shall strengthen family life as the first priority whenever possible."
preventive services,"“Preventive services” means social services and other supportive and rehabilitative services provided to the parent or legal custodian of the child and to the child for the purpose of averting the removal of the child from the home or disruption of a family which will or could result in the placement of a child in foster care. Social services and other supportive and rehabilitative services shall promote the child’s need for physical, mental, and emotional health and a safe, stable, living environment, shall promote family autonomy, and shall strengthen family life, whenever possible."
previous month,“Previous month” means the month or months immediately preceding the month for which a monthly report is due from qualified public depositories.
previous period,“Previous period” means the period for the prior taxable year.
previous service,"“Previous service” means the number of years, complete months, and any fractional part of a month, as recognized and credited by an employer and approved by the administrator, of service under one of the retirement systems established by this chapter, chapter 122, former chapter 123, chapter 238, or chapter 321, on which the required contributions were paid at the member’s termination of employment, and for which the member has received no refund of contributions."
primarily lives and works outside florida,"“Primarily lives and works outside Florida” means that a person lives and works outside this state at least 6 months and 1 day per year, is a member of the military who designates a state other than Florida as his or her place of residence in accordance with the Servicemembers Civil Relief Act, Pub. L. No. 108-189, or is a citizen of the United States living in a foreign country who designates a state other than Florida as his or her place of residence."
primarily residential property,"“Primarily residential property” means real estate on which there is located, or will be located pursuant to a real estate loan, any of the following:"
primarily residential property,"“Primarily residential property” means real estate on which there is located, or will be located pursuant to a real estate loan:"
primary activities,"As used in this subsection, “primary activities” means that a criminal gang spends a substantial amount of time engaged in such activity, although such activity need not be the only, or even the most important, activity in which the criminal gang engages."
primary bail bond agent,“Primary bail bond agent” means a licensed bail bond agent who is responsible for the overall operation and management of a bail bond agency location and whose responsibilities include hiring and supervising all individuals within that location. A bail bond agent may be designated as primary bail bond agent for only one bail bond agency location.
primary channel of trade,"“Primary channel of trade” means the routes through which citrus fruit is marketed. Citrus fruit is deemed to be delivered into the primary channel of trade when it is sold or delivered for shipment in fresh form or when it is received and accepted at a canning, concentrating, or processing plant for canning, concentrating, or processing."
primary channel of trade,"“Primary channel of trade” means agricultural commodities shall be deemed and held to be in the primary channel of trade when such commodities are cut, gathered from the ground, or otherwise harvested or prepared for sale in any manner for commercial purposes, but agricultural commodities shall cease to be in the primary channel of trade if they leave intrastate commerce."
primary conflicting governmental entities,"“Primary conflicting governmental entities” means the governmental entity initiating the conflict resolution process provided for in this act, together with the governmental entity or entities with whom the initiating governmental entity has a conflict. The term does not include other governmental entities which may have a role in approving or implementing a particular element or aspect of any settlement of the conflict, or which may receive notice or intervene in the conflict resolution process provided for in this act."
primary data center,“Primary data center” means a data center that is a recipient entity for consolidation of nonprimary data centers and computing facilities and that is established by law.
primary election,"“Primary election” means an election held preceding the general election for the purpose of nominating a party nominee to be voted for in the general election to fill a national, state, county, or district office."
primary offense,"“Primary offense” means the offense at conviction pending before the court for sentencing for which the total sentence points recommend a sanction that is as severe as, or more severe than, the sanction recommended for any other offense committed by the offender and pending before the court at sentencing. Only one count of one offense before the court for sentencing shall be classified as the primary offense."
primary plant nutrient,"“Primary plant nutrient” means total nitrogen expressed as N, available phosphorus expressed as PO, and soluble potassium expressed as KO, or any combination of these substances."
primary qualifying agent,"“Primary qualifying agent” means a person who possesses the requisite skill, knowledge, and experience, and has the responsibility, to supervise, direct, manage, and control the electrical or alarm system contracting activities of the business organization with which he or she is connected; and whose technical and personal qualifications have been determined by investigation and examination as provided in this part by the department, as attested to by the board; and who has been issued a certificate of competency by the department."
primary qualifying agent,"“Primary qualifying agent” means a person who possesses the requisite skill, knowledge, and experience, and has the responsibility, to supervise, direct, manage, and control the contracting activities of the business organization with which he or she is connected; who has the responsibility to supervise, direct, manage, and control construction activities on a job for which he or she has obtained the building permit; and whose technical and personal qualifications have been determined by investigation and examination as provided in this part, as attested by the department."
primary service area,"“Primary service area” means the smallest geographical area from which a bank draws, or a proposed bank expects to draw, approximately 75 percent of its deposits; the term also means the smallest geographic area from which a trust company or the trust department of a bank or association draws, or a proposed trust company or a proposed trust department of a bank or association expects to draw, approximately 75 percent of the assets value of its fiduciary accounts."
primary standards,"“Primary standards” means the physical standards of the state which serve as the legal reference from which all other standards, weights, and measures are derived."
primary structural member,“Primary structural member” means a structural element designed to provide support and stability for the vertical or lateral loads of the overall structure.
primary structural system,“Primary structural system” means an assemblage of primary structural members.
primary title services,"“Primary title services” means determining insurability in accordance with sound underwriting practices based upon evaluation of a reasonable title search or a search of the records of a Uniform Commercial Code filing office and such other information as may be necessary, determination and clearance of underwriting objections and requirements to eliminate risk, preparation and issuance of a title insurance commitment setting forth the requirements to insure, and preparation and issuance of the policy. Such services do not include closing services or title searches, for which a separate charge or separate charges may be made."
principal,“Principal” means a competent adult executing an advance directive and on whose behalf health care decisions are to be made.
principal,"“Principal” means any officer, director, partner, joint venturer, branch manager, or other person with similar managerial or supervisory responsibilities for a loan broker."
principal,“Principal” means an individual who grants authority to an agent in a power of attorney.
principal,"“Principal” means an executive officer of a corporation, partner of a partnership, sole proprietor of a sole proprietorship, trustee of a trust, or any other person with similar supervisory functions with respect to any organization, whether incorporated or unincorporated."
principal,“Principal” means the party with whom a real estate licensee has entered into a single agent relationship.
principal,“Principal” means property held in trust for distribution to a remainder beneficiary when the trust terminates.
principal,"“Principal” means and includes the sole proprietor of a sole proprietorship; all partners of a partnership; all members of a limited liability company; regarding a corporation, all directors and officers, and all stockholders controlling more than 10 percent of the voting stock; and all other persons who can exercise control over the person or entity."
principal loan originator,"“Principal loan originator” means the licensed loan originator in charge of, and responsible for, the operation of a mortgage lender or mortgage broker, including all of the activities of the mortgage lender’s or mortgage broker’s loan originators, in-house loan processors, and branch managers, whether employees or independent contractors."
